id,handle,title,body,sku,price,"Variant Taxable",barcode,"Image Src","Image Position",collection
5683,300-308-058-ashley-3-seater-sofa,,,,,,,"https://seconique.co.uk/wp-content/uploads/2020/11/ASHLEY-3-SEATER-SOFA-OYSTER-VELVET-FABRIC-2021-300-308-058-02-400x181.jpg
",2,
5684,300-308-058-ashley-3-seater-sofa,,,,,,,"https://seconique.co.uk/wp-content/uploads/2020/11/ASHLEY-3-SEATER-SOFA-OYSTER-VELVET-FABRIC-2021-300-308-058-03-363x400.jpg
",3,
5685,300-308-058-ashley-3-seater-sofa,,,,,,,"https://seconique.co.uk/wp-content/uploads/2020/11/ASHLEY-3-SEATER-SOFA-OYSTER-VELVET-FABRIC-2021-300-308-058-04-400x195.jpg
",4,
5686,300-308-058-ashley-3-seater-sofa,,,,,,,"https://seconique.co.uk/wp-content/uploads/2020/11/ASHLEY-3-SEATER-SOFA-OYSTER-VELVET-FABRIC-2021-300-308-058-06-400x267.jpg
",5,
5687,300-308-058-ashley-3-seater-sofa,,,,,,,"https://seconique.co.uk/wp-content/uploads/2020/11/ASHLEY-3-SEATER-SOFA-OYSTER-VELVET-FABRIC-2021-300-308-058-05-400x400.jpg
",6,
5694,300-308-044-astoria-sofa-bed,"Astoria Sofa Bed","<br><h3> <h3>Light Blue Fabric</h3> </h3><br> <div class=""panel_info"" id=""tabs-features""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_features""></span> <h3><h3>Key Features</h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Assembled Sizes W x D x H (MM)</h4> </div> <div class=""column-6""> 1625 x 970 x 900<br><br>1625 x 1890 x 630  </div> </div>  <div class=""row""> <!--div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>EAN-13 Barcode</h4> </div> <div class=""column-12""></div> </div> </div--> <div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>Quantity Of Cartons</h4> </div> <div class=""column-12"">1</div> </div> </div> </div> <div class=""row""> <table class=""table"">   <thead> <tr>   <th>Stock Code</th>   <th>Flatpack Dimensions (MM)</th>   <th>Cubic Capacity (M<sup>3</sup>)</th>   <th>Weight (Kg)</th>   <th>Ctn Qty</th> </tr>   </thead>   <tbody>   <tr>   <td>300-308-044-201</td>   <td>1400 x 1140 x 530</td> <td>0.8459</td> <td>69.00</td>   <td>1</td> </tr> </tbody> </table> </div> </div> </div> <div class=""panel_info"" id=""tabs-info""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_info""></span> <h3><h3>Information &amp; Materials</h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Product Materials</h4> </div> <div class=""column-12""> FABRIC, FOAM, METAL HINGES, PLASTIC FEET, NON-WOVEN</div> </div> <div class=""row""> <div class=""column-12""> <h4>Extra Information</h4> </div>   <!-- SEAT PAD SIZE W1370 D600MM--> <div class=""column-12 column-lg-6"">Seat Pad Size W1370 D600mm</div> <div class=""column-12 column-lg-6"">Seat Pad Height 450mm</div> <div class=""column-12 column-lg-6"">Backrest Height 470mm</div> <div class=""column-12 column-lg-6"">Armrest Thickness W120mm</div> <div class=""column-12 column-lg-6"">Armrest Height From Seat Pad 190mm</div> <div class=""column-12 column-lg-6"">Armrest Height From Floor 630mm</div> <div class=""column-12 column-lg-6"">Feet Size H50mm</div> <div class=""column-12 column-lg-6"">Zig-zag Spring (frame)</div> </div> </div> </div> <div class=""panel_info"" id=""tabs-downloads""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_downloads""></span> <br>",300-308-044,312.00,FALSE,5056065614237,"https://seconique.co.uk/wp-content/uploads/2019/05/ASTORIA-SOFA-BED-LIGHT-BLUE-FABRIC-2019-01-300-308-044-400x249.jpg
",1,Sofas
5695,300-308-044-astoria-sofa-bed,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/11/ASTORIA-SOFA-BED-LIGHT-BLUE-FABRIC-2019-300-308-044-400x268.gif
",2,
5696,300-308-044-astoria-sofa-bed,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/05/ASTORIA-SOFA-BED-LIGHT-BLUE-FABRIC-2019-02-300-308-044-400x205.jpg
",3,
5697,300-308-044-astoria-sofa-bed,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/05/ASTORIA-SOFA-BED-LIGHT-BLUE-FABRIC-2019-03-300-308-044-400x219.jpg
",4,
5698,300-308-044-astoria-sofa-bed,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/05/ASTORIA-SOFA-BED-LIGHT-BLUE-FABRIC-2019-09-300-308-044-400x219.jpg
",5,
5699,300-308-044-astoria-sofa-bed,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/05/ASTORIA-SOFA-BED-LIGHT-BLUE-FABRIC-2019-04-300-308-044-400x219.jpg
",6,
5700,300-308-044-astoria-sofa-bed,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/05/ASTORIA-SOFA-BED-LIGHT-BLUE-FABRIC-2019-05-300-308-044-400x257.jpg
",7,
5701,300-308-044-astoria-sofa-bed,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/05/ASTORIA-SOFA-BED-LIGHT-BLUE-FABRIC-2019-08-300-308-044-400x140.jpg
",8,
5702,300-308-044-astoria-sofa-bed,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/05/ASTORIA-SOFA-BED-LIGHT-BLUE-FABRIC-2019-07-300-308-044-400x366.jpg
",9,
5703,300-308-044-astoria-sofa-bed,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/05/ASTORIA-SOFA-BED-LIGHT-BLUE-FABRIC-2019-06-300-308-044-400x216.jpg
",10,
5704,300-308-044-astoria-sofa-bed,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/05/ASTORIA-SOFA-BED-LIGHT-BLUE-FABRIC-2019-10-300-308-044-400x265.jpg
",11,
5716,300-308-051-chester-3+2-suite,"Chester 3+2 Suite","<br><h3> <h3>Light Grey Fabric</h3> </h3><br> <div class=""panel_info"" id=""tabs-features""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_features""></span> <h3><h3>Key Features</h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Assembled Sizes W x D x H (MM)</h4> </div> <div class=""column-6""> 1790 x 820 x 835<br><br>1330 x 820 x 835  </div> </div>  <div class=""row""> <!--div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>EAN-13 Barcode</h4> </div> <div class=""column-12""></div> </div> </div--> <div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>Quantity Of Cartons</h4> </div> <div class=""column-12"">2</div> </div> </div> </div> <div class=""row""> <table class=""table"">   <thead> <tr>   <th>Stock Code</th>   <th>Flatpack Dimensions (MM)</th>   <th>Cubic Capacity (M<sup>3</sup>)</th>   <th>Weight (Kg)</th>   <th>Ctn Qty</th> </tr>   </thead>   <tbody>   <tr>   <td>300-308-051-101</td>   <td>1810 x 800 x 720</td> <td>1.0426</td> <td>40.00</td>   <td>1</td> </tr>   <tr>   <td>300-308-051-102</td>   <td>1330 x 800 x 720</td> <td>0.7661</td> <td>32.00</td>   <td>1</td> </tr> </tbody> </table> </div> </div> </div> <div class=""panel_info"" id=""tabs-info""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_info""></span> <h3><h3>Information &amp; Materials</h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Product Materials</h4> </div> <div class=""column-12""> FABRIC, FOAM, WOODEN FEET, NON-WOVEN</div> </div> <div class=""row""> <div class=""column-12""> <h4>Extra Information</h4> </div>   <!-- SEAT PAD (3 SEATER) W720MM D550MM H170--> <div class=""column-12 column-lg-6"">Seat Pad (3 Seater) W720mm D550mm H170</div> <div class=""column-12 column-lg-6"">Seat Pad (2 Seater) W490mm D550mm H170</div> <div class=""column-12 column-lg-6"">Seat Pad Height 455mm</div> <div class=""column-12 column-lg-6"">Backrest Height 420mm</div> <div class=""column-12 column-lg-6"">Overall Seating Area Width (3 Seater) 1440mm</div> <div class=""column-12 column-lg-6"">Overall Seating Area Width (2 Seater) 990mm</div> <div class=""column-12 column-lg-6"">Armrest Thickness 170mm</div> <div class=""column-12 column-lg-6"">Armrest Height From Seat Pad 130mm</div> <div class=""column-12 column-lg-6"">Armrest Height From Floor 575mm</div> <div class=""column-12 column-lg-6"">Feet Size 125mm</div> </div> </div> </div> <div class=""panel_info"" id=""tabs-downloads""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_downloads""></span> <br>",300-308-051,535.00,FALSE,5056065614343,"https://seconique.co.uk/wp-content/uploads/2019/11/CHESTER-32-SUITE-LIGHT-GREY-FABRIC-2019-01-300-308-051-400x123.jpg
",1,Sofas
5717,300-308-051-chester-3+2-suite,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/07/CHESTER-32-SUITE-LIGHT-GREY-FABRIC-2019-12-300-308-051-400x209.jpg
",2,
5718,300-308-051-chester-3+2-suite,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/07/CHESTER-32-SUITE-LIGHT-GREY-FABRIC-2019-02-300-308-051-1-400x217.jpg
",3,
5719,300-308-051-chester-3+2-suite,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/07/CHESTER-32-SUITE-LIGHT-GREY-FABRIC-2019-03-300-308-051-400x272.jpg
",4,
5720,300-308-051-chester-3+2-suite,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/07/CHESTER-32-SUITE-LIGHT-GREY-FABRIC-2019-04-300-308-051-400x173.jpg
",5,
5721,300-308-051-chester-3+2-suite,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/07/CHESTER-32-SUITE-LIGHT-GREY-FABRIC-2019-05-300-308-051-400x236.jpg
",6,
5722,300-308-051-chester-3+2-suite,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/07/CHESTER-32-SUITE-LIGHT-GREY-FABRIC-2019-06-300-308-051-400x389.jpg
",7,
5723,300-308-051-chester-3+2-suite,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/07/CHESTER-32-SUITE-LIGHT-GREY-FABRIC-2019-07-300-308-051-400x180.jpg
",8,
5724,300-308-051-chester-3+2-suite,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/07/CHESTER-32-SUITE-LIGHT-GREY-FABRIC-2019-08-300-308-051-400x241.jpg
",9,
5725,300-308-051-chester-3+2-suite,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/07/CHESTER-32-SUITE-LIGHT-GREY-FABRIC-2019-11-300-308-051-400x207.jpg
",10,
5736,300-308-063-lucy-2-seater-sofa,"Lucy 2 Seater Sofa","<br><h3> <h3>Brown Faux Leather</h3> </h3><br> <div class=""panel_info"" id=""tabs-features""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_features""></span> <h3><h3>Key Features</h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Assembled Sizes W x D x H (MM)</h4> </div> <div class=""column-6""> 1400 x 750 x 840  </div> </div>  <div class=""row""> <!--div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>EAN-13 Barcode</h4> </div> <div class=""column-12""></div> </div> </div--> <div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>Quantity Of Cartons</h4> </div> <div class=""column-12"">1</div> </div> </div> </div> <div class=""row""> <table class=""table"">   <thead> <tr>   <th>Stock Code</th>   <th>Flatpack Dimensions (MM)</th>   <th>Cubic Capacity (M<sup>3</sup>)</th>   <th>Weight (Kg)</th>   <th>Ctn Qty</th> </tr>   </thead>   <tbody>   <tr>   <td>300-308-063-101</td>   <td>1420 x 750 x 530</td> <td>0.5645</td> <td>30.00</td>   <td>1</td> </tr> </tbody> </table> </div> </div> </div> <div class=""panel_info"" id=""tabs-info""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_info""></span> <h3><h3>Information &amp; Materials</h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Product Materials</h4> </div> <div class=""column-12""> FAUX LEATHER, FOAM, MDF, POLYSTER CUSHION FILLING, WOODEN FEET</div> </div> <div class=""row""> <div class=""column-12""> <h4>Extra Information</h4> </div>   <!-- SEAT PAD SIZE W550 D625 H145MM--> <div class=""column-12 column-lg-6"">Seat Pad Size W550 D625 H145mm</div> <div class=""column-12 column-lg-6"">Seat Pad Depth With Cushion 470mm</div> <div class=""column-12 column-lg-6"">Seat Pad Height 390mm</div> <div class=""column-12 column-lg-6"">Backrest Height 285mm</div> <div class=""column-12 column-lg-6"">Armrest Thickness 150mm</div> <div class=""column-12 column-lg-6"">Armrest Height From Seat Pad 240mm</div> <div class=""column-12 column-lg-6"">Overall Seating Area Width (2 Seater) 1110mm</div> <div class=""column-12 column-lg-6"">Cushion Size W550 D230 H480mm</div> <div class=""column-12 column-lg-6"">Feet Size W75>55 H100mm</div> <div class=""column-12 column-lg-6"">Zig-zag Spring (frame)</div> </div> </div> </div> <div class=""panel_info"" id=""tabs-downloads""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_downloads""></span> <br>",300-308-063,190.00,FALSE,5056065616866,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-2-SEATER-SOFA-BROWN-PU-2021-300-308-063-01-400x277.jpg
",1,Sofas
5737,300-308-063-lucy-2-seater-sofa,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-2-SEATER-SOFA-BROWN-PU-2021-300-308-063-02-400x237.jpg
",2,
5738,300-308-063-lucy-2-seater-sofa,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-2-SEATER-SOFA-BROWN-PU-2021-300-308-063-04-400x247.jpg
",3,
5739,300-308-063-lucy-2-seater-sofa,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-3-SEATER2-SEATER-ARMCHAIR-300-308-064-300-308-062-300-308-063-1-400x267.jpg
",4,
5740,300-308-063-lucy-2-seater-sofa,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-2-SEATER-SOFA-BROWN-PU-2021-300-308-063-05-400x400.jpg
",5,
5741,300-308-063-lucy-2-seater-sofa,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-2-SEATER-SOFA-BROWN-PU-2021-300-308-063-03-337x400.jpg
",6,
5748,300-309-017-sherborne-fireside-chair,"Sherborne Fireside Chair","<br><h3> <h3>Burgundy Stripe Fabric</h3> </h3><br> <div class=""panel_info"" id=""tabs-features""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_features""></span> <h3><h3>Key Features</h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Assembled Sizes W x D x H (MM)</h4> </div> <div class=""column-6""> 790 x 950 x 1030  </div> </div>  <div class=""row""> <!--div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>EAN-13 Barcode</h4> </div> <div class=""column-12""></div> </div> </div--> <div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>Quantity Of Cartons</h4> </div> <div class=""column-12"">1</div> </div> </div> </div> <div class=""row""> <table class=""table"">   <thead> <tr>   <th>Stock Code</th>   <th>Flatpack Dimensions (MM)</th>   <th>Cubic Capacity (M<sup>3</sup>)</th>   <th>Weight (Kg)</th>   <th>Ctn Qty</th> </tr>   </thead>   <tbody>   <tr>   <td>300-309-017-201</td>   <td>800 x 930 x 870</td> <td>0.6473</td> <td>26.71</td>   <td>1</td> </tr> </tbody> </table> </div> </div> </div> <div class=""panel_info"" id=""tabs-info""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_info""></span> <h3><h3>Information &amp; Materials</h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Product Materials</h4> </div> <div class=""column-12""> FABRIC, FOAM, WOODEN FEET</div> </div> <div class=""row""> <div class=""column-12""> <h4>Extra Information</h4> </div>   <!-- SEAT PAD SIZE W560 D560MM--> <div class=""column-12 column-lg-6"">Seat Pad Size W560 D560mm</div> <div class=""column-12 column-lg-6"">Seat Pad Height 510mm</div> <div class=""column-12 column-lg-6"">Backrest Height 580mm</div> <div class=""column-12 column-lg-6"">Armrest Thickness 115mm</div> <div class=""column-12 column-lg-6"">Cushion Size W510 D320 H160mm</div> <div class=""column-12 column-lg-6"">Zig-zag Spring (frame)</div> <div class=""column-12 column-lg-6"">Pocket Spring (seat Pad)</div> </div> </div> </div> <div class=""panel_info"" id=""tabs-downloads""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_downloads""></span> <br>",300-309-017,208.00,FALSE,5056065605785,"https://seconique.co.uk/wp-content/uploads/2018/11/SHERBORNE-FIRESIDE-CHAIR-BURGUNDY-STRIPE-2021-300-309-017-01-367x400.jpg
",1,Sofas
5749,300-309-017-sherborne-fireside-chair,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/SHERBORNE-FIRESIDE-CHAIR-BURGUNDY-STRIPE-2021-300-309-017-03-355x400.jpg
",2,
5750,300-309-017-sherborne-fireside-chair,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/SHERBORNE-FIRESIDE-CHAIR-BURGUNDY-STRIPE-2021-300-309-017-02-335x400.jpg
",3,
5751,300-309-017-sherborne-fireside-chair,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/SHERBORNE-FIRESIDE-CHAIR-BURGUNDY-STRIPE-2021-300-309-017-04-318x400.jpg
",4,
5752,300-309-017-sherborne-fireside-chair,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/SHERBORNE-FIRESIDE-CHAIR-BURGUNDY-STRIPE-2021-300-309-017-06-284x400.jpg
",5,
5753,300-309-017-sherborne-fireside-chair,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/SHERBORNE-FIRESIDE-CHAIR-BURGUNDY-STRIPE-2021-300-309-017-05-400x390.jpg
",6,
5760,300-308-062-tempo-armchair,"Tempo Armchair","<br><h3> <h3>Brown Faux Leather</h3> </h3><br> <div class=""panel_info"" id=""tabs-features""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_features""></span> <h3><h3>Key Features</h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Assembled Sizes W x D x H (MM)</h4> </div> <div class=""column-6""> 850 x 750 x 840  </div> </div>  <div class=""row""> <!--div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>EAN-13 Barcode</h4> </div> <div class=""column-12""></div> </div> </div--> <div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>Quantity Of Cartons</h4> </div> <div class=""column-12"">1</div> </div> </div> </div> <div class=""row""> <table class=""table"">   <thead> <tr>   <th>Stock Code</th>   <th>Flatpack Dimensions (MM)</th>   <th>Cubic Capacity (M<sup>3</sup>)</th>   <th>Weight (Kg)</th>   <th>Ctn Qty</th> </tr>   </thead>   <tbody>   <tr>   <td>300-308-062-101</td>   <td>860 x 750 x 530</td> <td>0.3419</td> <td>23.00</td>   <td>1</td> </tr> </tbody> </table> </div> </div> </div> <div class=""panel_info"" id=""tabs-info""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_info""></span> <h3><h3>Information &amp; Materials</h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Product Materials</h4> </div> <div class=""column-12""> FAUX LEATHER, FOAM, MDF, POLYESTER CUSHION FILLING, WOODEN FEET</div> </div> <div class=""row""> <div class=""column-12""> <h4>Extra Information</h4> </div>   <!-- SEAT PAD SIZE W550 D625 H145MM--> <div class=""column-12 column-lg-6"">Seat Pad Size W550 D625 H145mm</div> <div class=""column-12 column-lg-6"">Seat Pad Depth With Cushion 470mm</div> <div class=""column-12 column-lg-6"">Seat Pad Height 390mm</div> <div class=""column-12 column-lg-6"">Backrest Height 285mm</div> <div class=""column-12 column-lg-6"">Armrest Thickness 150mm</div> <div class=""column-12 column-lg-6"">Armrest Height From Seat Pad 240mm</div> <div class=""column-12 column-lg-6"">Overall Seating Area Width (armchair) 550mm</div> <div class=""column-12 column-lg-6"">Cushion Size W550 D230 H480mm</div> <div class=""column-12 column-lg-6"">Feet Size W75>55 H100mm</div> <div class=""column-12 column-lg-6"">Zig-zag Spring (frame)</div> </div> </div> </div> <div class=""panel_info"" id=""tabs-downloads""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_downloads""></span> <br>",300-308-062,120.00,FALSE,5056065616859,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-ARMCHAIR-BROWN-PU-2021-300-308-062-01-400x398.jpg
",1,Sofas
5761,300-308-062-tempo-armchair,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-ARMCHAIR-BROWN-PU-2021-300-308-062-02-400x384.jpg
",2,
5762,300-308-062-tempo-armchair,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-ARMCHAIR-BROWN-PU-2021-300-308-062-04-400x400.jpg
",3,
5763,300-308-062-tempo-armchair,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-ARMCHAIR-BROWN-PU-2021-300-308-062-03-337x400.jpg
",4,
5764,300-308-062-tempo-armchair,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-3-SEATER2-SEATER-ARMCHAIR-300-308-064-300-308-062-300-308-063-400x267.jpg
",5,
5765,300-308-062-tempo-armchair,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-ARMCHAIR-BROWN-PU-2021-300-308-062-05-400x400.jpg
",6,
5772,300-308-064-tempo-three-seater-sofa,"Tempo Three Seater Sofa","<br><h3> <h3>Brown Faux Leather</h3> </h3><br> <div class=""panel_info"" id=""tabs-features""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_features""></span> <h3>Key Features</h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Assembled Sizes W x D x H (MM)</h4> </div> <div class=""column-6""> 1850 x 750 x 840  </div> </div>  <div class=""row""> <!--div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>EAN-13 Barcode</h4> </div> <div class=""column-12""></div> </div> </div--> <div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>Quantity Of Cartons</h4> </div> <div class=""column-12"">1</div> </div> </div> </div> <div class=""row""> <table class=""table"">   <thead> <tr>   <th>Stock Code</th>   <th>Flatpack Dimensions (MM)</th>   <th>Cubic Capacity (M<sup>3</sup>)</th>   <th>Weight (Kg)</th>   <th>Ctn Qty</th> </tr>   </thead>   <tbody>   <tr>   <td>300-308-064-101</td>   <td>1870 x 750 x 530</td> <td>0.7433</td> <td>38.00</td>   <td>1</td> </tr> </tbody> </table> </div> </div> </div> <div class=""panel_info"" id=""tabs-info""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_info""></span> <h3>Information &amp; Materials</h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Product Materials</h4> </div> <div class=""column-12""> FAUX LEATHER, FOAM, MDF, POLYESTER CUSHION FILLING, WOODEN FEET</div> </div> <div class=""row""> <div class=""column-12""> <h4>Extra Information</h4> </div>   <!-- SEAT PAD SIZE W775 D625 H145MM--> <div class=""column-12 column-lg-6"">Seat Pad Size W775 D625 H145mm</div> <div class=""column-12 column-lg-6"">Seat Pad Depth With Cushion 470mm</div> <div class=""column-12 column-lg-6"">Seat Pad Height 390mm</div> <div class=""column-12 column-lg-6"">Backrest Height 285mm</div> <div class=""column-12 column-lg-6"">Armrest Thickness 150mm</div> <div class=""column-12 column-lg-6"">Armrest Height From Seat Pad 240mm</div> <div class=""column-12 column-lg-6"">Overall Seating Area Width (3 Seater) 1550mm</div> <div class=""column-12 column-lg-6"">Cushion Size W775 D230 H480mm</div> <div class=""column-12 column-lg-6"">Feet Size W75>55 H100mm</div> <div class=""column-12 column-lg-6"">Zig-zag Spring (frame)</div> </div> </div> </div> <div class=""panel_info"" id=""tabs-downloads""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_downloads""></span> <br>",300-308-064,250.00,FALSE,5056065616873,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-3-SEATER-SOFA-BROWN-PU-2021-300-308-064-01-400x225.jpg
",1,Sofas
5773,300-308-064-tempo-three-seater-sofa,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-3-SEATER-SOFA-BROWN-PU-2021-300-308-064-02-400x177.jpg
",2,
5774,300-308-064-tempo-three-seater-sofa,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-3-SEATER-SOFA-BROWN-PU-2021-300-308-064-04-400x185.jpg
",3,
5775,300-308-064-tempo-three-seater-sofa,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-3-SEATER2-SEATER-ARMCHAIR-300-308-064-300-308-062-300-308-063-2-400x267.jpg
",4,
5776,300-308-064-tempo-three-seater-sofa,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-3-SEATER-SOFA-BROWN-PU-2021-300-308-064-05-400x400.jpg
",5,
5777,300-308-064-tempo-three-seater-sofa,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/02/LUCY-3-SEATER-SOFA-BROWN-PU-2021-300-308-064-03-337x400.jpg
",6,
